Datetime,Open,High,Low,Close,Volume
2023-04-18 09:15:00,42406.95,42446.1,42275.0,42350.1,0
2023-04-18 10:15:00,42349.25,42465.9,42322.5,42433.45,0
2023-04-18 11:15:00,42432.15,42471.6,42349.4,42428.15,0
2023-04-18 12:15:00,42430.1,42497.95,42399.0,42468.8,0
2023-04-18 13:15:00,42467.2,42469.4,42119.8,42235.75,0
2023-04-18 14:15:00,42233.25,42360.55,42197.95,42237.9,0
2023-04-18 15:15:00,42236.05,42264.3,42225.9,42255.65,0
2023-04-19 09:15:00,42280.1,42338.2,42141.05,42195.25,0
2023-04-19 10:15:00,42195.45,42224.0,42159.0,42176.95,0
2023-04-19 11:15:00,42173.5,42182.1,42085.55,42127.0,0
2023-04-19 12:15:00,42127.4,42246.35,42125.55,42146.3,0
2023-04-19 13:15:00,42146.2,42196.5,42022.5,42093.05,0
2023-04-19 14:15:00,42095.7,42189.15,42072.3,42175.2,0
2023-04-19 15:15:00,42176.15,42186.05,42126.75,42151.1,0
2023-04-20 09:15:00,42218.5,42377.05,42117.2,42271.2,0
2023-04-20 10:15:00,42273.75,42336.65,42176.4,42221.4,0
2023-04-20 11:15:00,42220.55,42298.7,42199.05,42264.2,0
2023-04-20 12:15:00,42264.1,42306.85,42140.7,42203.35,0
2023-04-20 13:15:00,42200.8,42241.2,42109.05,42136.15,0
2023-04-20 14:15:00,42136.3,42292.7,42131.75,42292.7,0
2023-04-20 15:15:00,42287.1,42300.4,42249.6,42274.2,0
2023-04-21 09:15:00,42252.55,42380.85,42188.35,42238.2,0
2023-04-21 10:15:00,42236.55,42295.1,42181.7,42225.35,0
2023-04-21 11:15:00,42225.45,42225.45,42092.9,42127.55,0
2023-04-21 12:15:00,42126.8,42147.35,41963.85,41990.85,0
2023-04-21 13:15:00,41991.25,42141.05,41987.6,42093.25,0
2023-04-21 14:15:00,42096.55,42187.9,42053.85,42153.3,0
2023-04-21 15:15:00,42149.75,42149.75,42045.95,42089.25,0
2023-04-24 09:15:00,42469.95,42469.95,42293.45,42356.45,0
2023-04-24 10:15:00,42351.15,42409.0,42312.85,42397.0,0
2023-04-24 11:15:00,42396.75,42437.0,42326.7,42395.5,0
2023-04-24 12:15:00,42393.7,42565.5,42386.0,42565.45,0
2023-04-24 13:15:00,42568.7,42709.5,42538.6,42694.1,0
2023-04-24 14:15:00,42694.1,42713.25,42576.2,42637.8,0
2023-04-24 15:15:00,42636.4,42665.25,42617.9,42641.85,0
2023-04-25 09:15:00,42731.6,42808.05,42607.3,42804.6,0
2023-04-25 10:15:00,42805.25,42848.5,42743.25,42814.15,0
2023-04-25 11:15:00,42810.15,42864.9,42739.4,42779.3,0
2023-04-25 12:15:00,42781.95,42800.3,42671.7,42757.95,0
2023-04-25 13:15:00,42756.5,42814.05,42706.35,42799.95,0
2023-04-25 14:15:00,42798.75,42827.75,42643.8,42691.25,0
2023-04-25 15:15:00,42691.85,42691.85,42604.5,42654.15,0
2023-04-26 09:15:00,42559.05,42640.0,42434.85,42531.95,0
2023-04-26 10:15:00,42536.1,42641.65,42523.45,42614.7,0
2023-04-26 11:15:00,42613.25,42708.7,42613.25,42648.85,0
2023-04-26 12:15:00,42647.95,42791.75,42644.4,42703.9,0
2023-04-26 13:15:00,42704.45,42782.15,42653.65,42782.15,0
2023-04-26 14:15:00,42785.65,42866.45,42700.0,42845.05,0
2023-04-26 15:15:00,42845.35,42869.65,42813.0,42866.45,0
2023-04-27 09:15:00,42753.9,42938.95,42742.45,42834.95,0
2023-04-27 10:15:00,42835.6,42897.95,42757.65,42795.1,0
2023-04-27 11:15:00,42796.1,42895.25,42777.4,42852.95,0
2023-04-27 12:15:00,42853.55,42891.5,42798.75,42851.6,0
