Datetime,Open,High,Low,Close,Volume
2023-05-05 09:15:00,61163.1,61567.84,61163.1,61550.99,0
2023-05-05 10:15:00,61549.97,61585.5,61327.85,61394.49,0
2023-05-05 11:15:00,61392.68,61392.68,61129.24,61291.33,0
2023-05-05 12:15:00,61290.61,61431.55,61272.59,61361.14,0
2023-05-05 13:15:00,61361.14,61388.73,61192.45,61315.51,0
2023-05-05 14:15:00,61313.46,61339.03,61036.05,61081.59,0
2023-05-05 15:15:00,61073.56,61105.21,61004.07,61054.53,0
2023-05-08 09:15:00,61219.12,61601.68,61184.26,61514.31,0
2023-05-08 10:15:00,61508.28,61721.42,61506.64,61658.65,0
2023-05-08 11:15:00,61659.86,61814.99,61638.85,61788.61,0
2023-05-08 12:15:00,61787.44,61819.75,61744.75,61790.32,0
2023-05-08 13:15:00,61788.65,61854.04,61754.09,61830.35,0
2023-05-08 14:15:00,61827.16,61827.16,61694.08,61764.39,0
2023-05-08 15:15:00,61762.15,61824.13,61740.41,61763.31,0
2023-05-09 09:15:00,61889.99,61985.09,61808.5,61983.94,0
2023-05-09 10:15:00,61983.92,62026.88,61942.51,61981.56,0
2023-05-09 11:15:00,61980.01,62021.6,61944.96,61989.11,0
2023-05-09 12:15:00,61987.17,61998.61,61867.48,61872.05,0
2023-05-09 13:15:00,61872.63,61912.94,61654.94,61752.36,0
2023-05-09 14:15:00,61750.96,61826.38,61715.81,61779.97,0
2023-05-09 15:15:00,61777.4,61782.92,61725.07,61760.05,0
2023-05-10 09:15:00,61897.55,61965.44,61572.93,61621.19,0
2023-05-10 10:15:00,61621.42,61777.67,61617.63,61720.25,0
2023-05-10 11:15:00,61720.49,61853.39,61716.36,61811.9,0
2023-05-10 12:15:00,61811.9,61874.91,61791.74,61870.21,0
2023-05-10 13:15:00,61868.3,61875.5,61680.26,61843.87,0
2023-05-10 14:15:00,61843.63,61974.35,61781.74,61945.57,0
2023-05-10 15:15:00,61945.35,61970.67,61906.6,61916.19,0
2023-05-11 09:15:00,62165.76,62165.76,61869.3,61988.04,0
2023-05-11 10:15:00,61989.21,62078.22,61947.17,61998.35,0
2023-05-11 11:15:00,61998.35,62051.84,61901.81,61922.26,0
2023-05-11 12:15:00,61926.81,62018.0,61912.85,61978.51,0
2023-05-11 13:15:00,61978.51,62025.67,61935.69,61986.77,0
2023-05-11 14:15:00,61986.39,62065.5,61823.74,61933.1,0
2023-05-11 15:15:00,61931.52,61971.45,61888.73,61953.34,0
2023-05-12 09:15:00,61810.68,61824.19,61578.7,61728.31,0
2023-05-12 10:15:00,61732.75,61896.94,61716.47,61888.6,0
2023-05-12 11:15:00,61888.6,61903.77,61809.15,61870.34,0
2023-05-12 12:15:00,61869.75,61991.81,61855.29,61944.94,0
2023-05-12 13:15:00,61944.94,62110.88,61928.1,62068.47,0
2023-05-12 14:15:00,62069.04,62098.47,62001.55,62030.39,0
2023-05-12 15:15:00,62030.08,62046.41,62011.19,62017.56,0
2023-05-15 09:15:00,62137.25,62304.79,61957.49,62292.71,0
2023-05-15 10:15:00,62293.04,62358.93,62231.28,62336.53,0
2023-05-15 11:15:00,62336.53,62425.93,62336.53,62411.93,0
2023-05-15 12:15:00,62411.45,62486.89,62396.04,62481.91,0
2023-05-15 13:15:00,62476.37,62556.48,62458.24,62542.59,0
2023-05-15 14:15:00,62542.52,62562.67,62324.4,62324.62,0
2023-05-15 15:15:00,62324.57,62351.0,62308.22,62308.22,0
2023-05-16 09:15:00,62431.87,62431.87,62174.49,62334.28,0
2023-05-16 10:15:00,62335.15,62359.11,62198.4,62260.04,0
2023-05-16 11:15:00,62264.13,62265.79,62157.42,62179.69,0
2023-05-16 12:15:00,62179.46,62217.2,62144.43,62192.24,0
2023-05-16 13:15:00,62193.32,62235.52,62107.78,62115.94,0
2023-05-16 14:15:00,62115.51,62169.5,61918.6,61924.84,0
2023-05-16 15:15:00,61930.16,61955.72,61849.37,61915.88,0
2023-05-17 09:15:00,61952.46,61970.08,61793.73,61853.66,0
2023-05-17 10:15:00,61850.48,61852.5,61665.74,61729.88,0
2023-05-17 11:15:00,61730.43,61734.4,61410.64,61451.19,0
2023-05-17 12:15:00,61450.65,61510.35,61383.15,61384.83,0
2023-05-17 13:15:00,61384.83,61460.64,61340.48,61413.89,0
2023-05-17 14:15:00,61413.26,61578.9,61391.9,61572.5,0
2023-05-17 15:15:00,61570.91,61627.3,61557.77,61618.92,0
2023-05-18 09:15:00,61954.29,61954.81,61687.1,61721.99,0
2023-05-18 10:15:00,61722.14,61830.45,61702.54,61805.07,0
2023-05-18 11:15:00,61805.43,61863.28,61745.97,61772.7,0
2023-05-18 12:15:00,61772.7,61772.7,61604.43,61645.25,0
2023-05-18 13:15:00,61646.99,61704.63,61556.0,61587.49,0
2023-05-18 14:15:00,61586.18,61608.33,61349.86,61453.26,0
2023-05-18 15:15:00,61455.65,61478.24,61411.19,61461.05,0
2023-05-19 09:15:00,61599.04,61635.79,61273.41,61330.56,0
2023-05-19 10:15:00,61326.08,61429.4,61252.69,61425.97,0
2023-05-19 11:15:00,61421.17,61574.53,61407.8,61507.44,0
2023-05-19 12:15:00,61505.7,61549.1,61378.35,61447.49,0
2023-05-19 13:15:00,61447.49,61606.55,61419.17,61587.99,0
2023-05-19 14:15:00,61587.99,61767.52,61582.78,61729.13,0
2023-05-19 15:15:00,61729.76,61784.12,61711.68,61732.25,0
2023-05-22 09:15:00,61603.45,61989.12,61603.45,61882.16,0
2023-05-22 10:15:00,61881.46,61975.76,61859.01,61941.55,0
2023-05-22 11:15:00,61943.18,61990.9,61895.75,61988.61,0
2023-05-22 12:15:00,61988.31,62018.7,61856.9,61924.94,0
2023-05-22 13:15:00,61925.21,61949.41,61759.42,61931.97,0
2023-05-22 14:15:00,61931.97,62044.46,61876.13,61950.18,0
2023-05-22 15:15:00,61951.15,61977.65,61901.09,61913.81,0
2023-05-23 09:15:00,62087.27,62206.06,62061.24,62166.2,0
2023-05-23 10:15:00,62166.2,62233.33,62130.0,62228.91,0
2023-05-23 11:15:00,62226.73,62244.31,62150.11,62194.93,0
2023-05-23 12:15:00,62197.1,62237.46,62163.08,62170.26,0
2023-05-23 13:15:00,62168.79,62197.15,62134.51,62155.67,0
2023-05-23 14:15:00,62155.67,62187.46,61995.86,61996.29,0
2023-05-23 15:15:00,61995.4,61995.8,61914.72,61956.09,0
2023-05-24 09:15:00,61790.86,62047.05,61734.0,62046.37,0
2023-05-24 10:15:00,62044.11,62140.41,61994.97,62092.65,0
2023-05-24 11:15:00,62092.92,62153.18,62011.02,62011.09,0
2023-05-24 12:15:00,62011.09,62011.09,61851.35,61852.43,0
2023-05-24 13:15:00,61854.28,61919.65,61814.92,61870.34,0
2023-05-24 14:15:00,61870.34,61920.37,61708.1,61800.83,0
2023-05-24 15:15:00,61800.52,61824.25,61781.83,61803.6,0
2023-05-25 09:15:00,61709.57,61826.95,61601.79,61701.93,0
2023-05-25 10:15:00,61702.66,61732.77,61636.6,61676.11,0
2023-05-25 11:15:00,61679.77,61679.77,61534.1,61631.71,0
2023-05-25 12:15:00,61636.41,61665.25,61520.95,61564.1,0
2023-05-25 13:15:00,61564.1,61608.94,61484.86,61604.63,0
2023-05-25 14:15:00,61604.63,61924.28,61581.37,61907.44,0
2023-05-25 15:15:00,61905.37,61926.73,61873.46,61922.25,0
2023-05-26 09:15:00,61984.28,62114.66,61912.62,62068.56,0
2023-05-26 10:15:00,62068.95,62189.56,62052.61,62180.42,0
2023-05-26 11:15:00,62180.42,62296.48,62166.37,62266.33,0
2023-05-26 12:15:00,62266.82,62316.01,62225.29,62275.83,0
2023-05-26 13:15:00,62275.81,62448.11,62246.52,62433.44,0
2023-05-26 14:15:00,62433.44,62529.83,62418.16,62516.34,0
2023-05-26 15:15:00,62513.2,62525.55,62472.7,62500.96,0
2023-05-29 09:15:00,62801.54,63025.42,62801.54,62845.95,0
2023-05-29 10:15:00,62845.3,63010.69,62837.01,63004.69,0
2023-05-29 11:15:00,63002.64,63024.11,62919.05,62926.04,0
2023-05-29 12:15:00,62925.05,62937.56,62828.41,62846.89,0
2023-05-29 13:15:00,62846.99,62958.45,62840.55,62947.64,0
2023-05-29 14:15:00,62947.26,62949.8,62803.47,62867.85,0
2023-05-29 15:15:00,62868.86,62870.25,62813.64,62833.94,0
2023-05-30 09:15:00,62821.87,63010.02,62737.4,63000.89,0
2023-05-30 10:15:00,63000.89,63030.63,62791.22,62849.37,0
2023-05-30 11:15:00,62851.66,62921.89,62817.86,62888.23,0
2023-05-30 12:15:00,62890.22,62914.55,62789.41,62883.9,0
2023-05-30 13:15:00,62884.05,62930.64,62857.53,62926.94,0
2023-05-30 14:15:00,62926.06,63014.46,62910.82,62987.51,0
2023-05-30 15:15:00,62986.85,63036.12,62968.34,63015.62,0
2023-05-31 09:15:00,62800.56,62875.42,62637.83,62730.52,0
2023-05-31 10:15:00,62730.02,62730.02,62588.57,62637.8,0
2023-05-31 11:15:00,62637.8,62661.58,62418.02,62454.24,0
2023-05-31 12:15:00,62454.97,62517.45,62402.68,62457.57,0
2023-05-31 13:15:00,62457.57,62562.34,62433.68,62498.67,0
2023-05-31 14:15:00,62497.95,62660.75,62493.78,62574.64,0
2023-05-31 15:15:00,62573.94,62729.06,62527.55,62572.84,0
2023-06-01 09:15:00,62733.43,62746.09,62527.32,62671.69,0
2023-06-01 10:15:00,62676.85,62751.34,62652.42,62727.03,0
2023-06-01 11:15:00,62722.73,62762.34,62671.78,62704.52,0
2023-06-01 12:15:00,62677.62,62697.92,62622.71,62665.67,0
2023-06-01 13:15:00,62665.75,62709.66,62558.89,62569.19,0
2023-06-01 14:15:00,62569.65,62593.09,62444.37,62444.37,0
2023-06-01 15:15:00,62445.2,62448.0,62364.54,62434.05,0
2023-06-02 09:15:00,62619.92,62717.51,62403.07,62433.03,0
2023-06-02 10:15:00,62434.06,62514.84,62381.28,62499.54,0
2023-06-02 11:15:00,62499.83,62579.16,62460.04,62547.08,0
2023-06-02 12:15:00,62547.39,62649.93,62506.38,62618.75,0
2023-06-02 13:15:00,62619.33,62697.32,62573.01,62588.02,0
2023-06-02 14:15:00,62584.77,62636.42,62442.36,62584.75,0
2023-06-02 15:15:00,62583.43,62587.45,62492.37,62528.44,0
2023-06-05 09:15:00,62813.68,62913.56,62752.32,62855.1,0
2023-06-05 10:15:00,62856.36,62930.35,62831.36,62915.78,0
2023-06-05 11:15:00,62915.12,62942.91,62853.47,62893.74,0
2023-06-05 12:15:00,62893.74,62904.3,62818.98,62824.04,0
2023-06-05 13:15:00,62824.71,62907.17,62821.48,62883.56,0
2023-06-05 14:15:00,62883.56,62893.64,62762.17,62793.06,0
2023-06-05 15:15:00,62800.82,62800.82,62784.65,62788.19,0
2023-06-06 09:15:00,62738.35,62851.55,62683.27,62720.84,0
2023-06-06 10:15:00,62720.25,62726.05,62600.0,62613.97,0
2023-06-06 11:15:00,62615.23,62654.09,62554.33,62588.35,0
2023-06-06 12:15:00,62591.58,62643.25,62560.61,62628.13,0
2023-06-06 13:15:00,62627.93,62665.28,62576.29,62598.43,0
2023-06-06 14:15:00,62598.98,62832.51,62596.21,62824.42,0
2023-06-06 15:15:00,62824.36,62824.36,62746.49,62788.67,0
2023-06-07 09:15:00,62965.41,63027.05,62884.12,62938.49,0
2023-06-07 10:15:00,62936.91,62964.0,62843.23,62927.22,0
2023-06-07 11:15:00,62925.99,62947.33,62865.2,62922.17,0
2023-06-07 12:15:00,62922.83,63017.26,62907.47,62997.38,0
2023-06-07 13:15:00,62998.04,63032.19,62932.26,63012.75,0
2023-06-07 14:15:00,63012.75,63161.8,63002.15,63149.27,0
2023-06-07 15:15:00,63149.19,63149.19,63134.54,63146.76,0
2023-06-08 09:15:00,63128.58,63263.68,63128.58,63235.35,0
2023-06-08 10:15:00,63236.42,63321.4,63232.96,63278.2,0
2023-06-08 11:15:00,63278.4,63310.43,63040.55,63092.97,0
2023-06-08 12:15:00,63093.23,63113.2,63000.78,63022.94,0
2023-06-08 13:15:00,63022.94,63150.34,63004.99,63036.29,0
2023-06-08 14:15:00,63036.29,63057.96,62825.73,62825.77,0
2023-06-08 15:15:00,62821.62,62869.07,62821.62,62846.68,0
2023-06-09 09:15:00,62886.86,62991.37,62760.41,62858.71,0
2023-06-09 10:15:00,62858.71,62862.75,62720.89,62777.0,0
2023-06-09 11:15:00,62778.07,62867.08,62776.87,62848.08,0
2023-06-09 12:15:00,62848.08,62877.86,62739.41,62784.6,0
2023-06-09 13:15:00,62787.03,62806.97,62662.25,62673.1,0
2023-06-09 14:15:00,62671.57,62735.13,62605.53,62643.6,0
2023-06-09 15:15:00,62646.32,62647.44,62629.56,62629.82,0
2023-06-12 09:15:00,62659.98,62781.58,62616.1,62662.3,0
2023-06-12 10:15:00,62661.73,62783.1,62659.9,62766.29,0
2023-06-12 11:15:00,62766.21,62800.1,62724.46,62748.01,0
2023-06-12 12:15:00,62750.72,62761.6,62657.5,62726.64,0
2023-06-12 13:15:00,62729.35,62789.76,62723.91,62776.35,0
2023-06-12 14:15:00,62774.07,62804.14,62691.71,62726.2,0
2023-06-12 15:15:00,62726.72,62734.62,62722.51,62725.06,0
2023-06-13 09:15:00,62852.87,63095.83,62840.15,63069.93,0
2023-06-13 10:15:00,63070.47,63109.01,63032.96,63089.92,0
2023-06-13 11:15:00,63089.46,63135.78,63074.18,63102.77,0
2023-06-13 12:15:00,63106.29,63119.5,63070.22,63109.29,0
2023-06-13 13:15:00,63109.65,63117.22,63011.46,63043.79,0
2023-06-13 14:15:00,63045.96,63155.89,63013.57,63146.55,0
2023-06-13 15:15:00,63147.42,63147.42,63121.3,63143.14,0
2023-06-14 09:15:00,63174.51,63241.01,63013.51,63053.73,0
2023-06-14 10:15:00,63054.91,63167.42,63036.07,63117.28,0
2023-06-14 11:15:00,63117.92,63194.31,63110.84,63194.31,0
2023-06-14 12:15:00,63195.53,63235.63,63161.36,63230.56,0
2023-06-14 13:15:00,63230.49,63265.24,63206.44,63256.59,0
2023-06-14 14:15:00,63258.37,63274.03,63194.9,63240.71,0
2023-06-14 15:15:00,63240.09,63240.09,63231.91,63233.54,0
2023-06-15 09:15:00,63213.26,63272.56,63070.35,63246.06,0
2023-06-15 10:15:00,63245.25,63310.96,63194.36,63205.6,0
2023-06-15 11:15:00,63205.86,63208.08,63033.38,63076.31,0
2023-06-15 12:15:00,63076.31,63138.88,63030.34,63052.95,0
2023-06-15 13:15:00,63052.95,63163.14,62985.54,62990.5,0
2023-06-15 14:15:00,62988.99,63012.63,62871.08,62911.43,0
2023-06-15 15:15:00,62912.69,62931.57,62912.69,62918.98,0
2023-06-16 09:15:00,63009.9,63219.79,62995.93,63199.2,0
2023-06-16 10:15:00,63197.22,63264.54,63168.36,63194.08,0
2023-06-16 11:15:00,63193.17,63223.75,63137.56,63166.37,0
2023-06-16 12:15:00,63166.37,63181.19,63104.68,63154.66,0
2023-06-16 13:15:00,63154.95,63249.18,63139.82,63245.94,0
2023-06-16 14:15:00,63246.15,63519.77,63246.15,63381.19,0
2023-06-16 15:15:00,63377.97,63419.1,63377.97,63389.57,0
2023-06-19 09:15:00,63541.17,63572.85,63371.01,63403.25,0
2023-06-19 10:15:00,63405.01,63405.71,63192.15,63226.5,0
2023-06-19 11:15:00,63229.66,63257.41,63178.77,63241.68,0
