Datetime,Open,High,Low,Close,Volume,EMA_9,EMA_21,EMA_50,EMA_cross,MACD,MACD_sig,MACD_hist,MACD_cross,ADX,DI_pos,DI_neg,RSI,RSI_zone,STOCH_k,STOCH_d,ROC,BB_upper,BB_lower,BB_mid,BB_width,BB_pos,ATR,VWAP,VWAP_signal,OBV,Vol_avg,Vol_spike,Body_size,Candle_dir,Pct_from_high,Pct_from_low,Target
2026-03-06 11:25:00,863.65,864.0,863.25,863.8,241353,864.635,865.8619,868.2199,-1,-1.4809,-1.5761,0.0953,1,30.7486,12.3403,31.0101,35.3265,0,19.4805,12.0236,-0.0521,868.1919,862.8981,865.545,0.0061,0.1704,1.5023,865.4769,-1,1922104,280421.05,0,0.2,1,-2.5606,0.0463,1
2026-03-06 11:30:00,863.95,864.25,863.45,863.85,155812,864.478,865.679,868.0485,-1,-1.4556,-1.552,0.0964,1,31.3354,13.0844,29.7899,35.6774,0,26.2295,17.9499,-0.156,867.8012,862.8638,865.3325,0.0057,0.1997,1.4522,865.2946,-1,2077916,269990.2,0,0.125,-1,-2.555,0.0521,1
2026-03-06 11:35:00,864.0,864.75,863.7,864.45,158482,864.4724,865.5673,867.9074,-1,-1.3714,-1.5159,0.1445,1,31.3028,14.904,28.2203,39.8914,0,45.9016,30.5372,-0.0867,867.3831,862.9469,865.165,0.0051,0.3388,1.4234,865.0393,-1,2236398,256247.85,0,0.4286,1,-2.4873,0.1216,0
2026-03-06 11:40:00,864.55,865.1,862.7,863.1,352931,864.1979,865.343,867.7188,-1,-1.3975,-1.4922,0.0947,1,31.8223,13.1929,29.764,34.4264,1,11.7647,27.9653,-0.2312,867.0637,862.8263,864.945,0.0049,0.0646,1.4932,864.8176,-1,1883467,260829.75,0,0.6042,-1,-2.6396,0.0,0
2026-03-06 11:45:00,863.1,863.55,862.85,862.95,226917,863.9483,865.1254,867.5318,-1,-1.414,-1.4766,0.0626,1,32.3047,12.7337,28.728,33.8711,1,7.3529,21.6731,-0.2485,866.897,862.623,864.76,0.0049,0.0765,1.4365,864.683,-1,1656550,263923.2,0,0.2143,-1,-2.5961,0.0,0
2026-03-06 11:50:00,863.0,863.05,861.6,861.85,338215,863.5287,864.8276,867.309,-1,-1.4985,-1.481,-0.0176,-1,33.3625,11.8162,32.8694,30.0443,1,5.5556,8.2244,-0.4045,866.7764,862.2436,864.51,0.0052,-0.0868,1.4375,864.4749,-1,1318335,274100.7,0,0.7931,-1,-2.7202,0.0,1
2026-03-06 11:55:00,861.85,862.7,861.6,862.1,406948,863.2429,864.5797,867.1047,-1,-1.5278,-1.4903,-0.0374,-1,34.3447,11.1594,31.0421,31.9267,1,11.1111,8.0065,-0.4274,866.5174,862.0326,864.275,0.0052,0.015,1.4134,864.2316,-1,1725283,285511.75,0,0.2273,1,-2.692,0.029,0
2026-03-06 12:00:00,862.05,862.05,861.15,861.45,261477,862.8843,864.2952,866.883,-1,-1.5851,-1.5093,-0.0758,-1,35.464,10.6108,31.8448,29.6898,1,6.0606,7.5758,-0.4794,866.5545,861.5905,864.0725,0.0057,-0.0283,1.3803,863.9758,-1,1463806,276530.25,0,0.6667,-1,-2.6885,0.0,1
2026-03-06 12:05:00,861.45,862.6,861.2,862.2,355932,862.7475,864.1047,866.6993,-1,-1.5521,-1.5179,-0.0343,-1,35.7818,12.6861,29.54,35.321,0,21.2121,12.7946,-0.2199,866.5287,861.3563,863.9425,0.006,0.1631,1.3817,863.8061,-1,1819738,280816.4,0,0.5357,1,-2.6038,0.0871,0
2026-03-06 12:10:00,862.2,862.3,861.0,861.05,232870,862.408,863.827,866.4778,-1,-1.6003,-1.5344,-0.066,-1,36.1872,11.8299,28.5847,31.1953,1,0.9804,9.4177,-0.2722,866.6714,860.9186,863.795,0.0067,0.0228,1.3759,863.6667,-1,1586868,271403.05,0,0.8846,-1,-2.6622,0.0,1
