Datetime,Open,High,Low,Close,Volume,EMA_9,EMA_21,EMA_50,EMA_cross,MACD,MACD_sig,MACD_hist,MACD_cross,ADX,DI_pos,DI_neg,RSI,RSI_zone,STOCH_k,STOCH_d,ROC,BB_upper,BB_lower,BB_mid,BB_width,BB_pos,ATR,VWAP,VWAP_signal,OBV,Vol_avg,Vol_spike,Body_size,Candle_dir,Pct_from_high,Pct_from_low,Target
2026-03-24 02:15:00,69.45,69.5,69.25,69.32,108,69.393,69.2936,68.54,1,0.2431,0.3867,-0.1436,-1,13.2263,19.7591,22.3913,52.0334,0,31.25,30.4167,-1.028,70.3498,68.4692,69.4095,0.0271,0.4524,0.6368,69.2907,1,-16768,487.9,0,0.52,-1,-8.7775,12.1864,1
2026-03-24 03:30:00,69.37,69.85,68.54,69.41,219,69.3964,69.3042,68.5741,1,0.2254,0.3544,-0.129,-1,13.8599,17.0594,26.7371,52.961,0,46.2766,38.7589,-1.2098,70.3396,68.5384,69.439,0.0259,0.4839,0.6848,69.3754,1,-16549,444.7,0,0.0305,1,-8.659,12.3321,1
2026-03-24 03:45:00,69.38,69.68,69.18,69.65,208,69.4471,69.3356,68.6163,1,0.2281,0.3291,-0.1011,-1,14.4483,16.1523,25.3154,55.4362,0,59.0426,45.523,-0.5852,70.1817,68.8503,69.516,0.0192,0.6007,0.6716,69.4475,1,-16341,426.35,0,0.54,1,-8.3432,12.7205,0
2026-03-24 04:00:00,69.69,69.69,69.29,69.47,216,69.4517,69.3479,68.6498,1,0.2132,0.306,-0.0927,-1,14.9706,15.5542,24.2064,53.1762,0,49.4681,51.5957,0.2598,70.1787,68.8823,69.5305,0.0186,0.4533,0.6522,69.5109,-1,-16557,396.0,0,0.55,-1,-8.5801,12.4292,1
2026-03-24 04:15:00,69.49,69.9,69.47,69.83,165,69.5274,69.3917,68.6961,1,0.2279,0.2904,-0.0625,-1,14.9456,17.1606,23.0381,56.9557,0,68.617,59.0426,0.4748,70.1869,68.9551,69.571,0.0177,0.7103,0.6364,69.5484,1,-16392,374.3,0,0.7907,1,-8.1063,13.0118,1
2026-03-24 04:30:00,69.82,70.0,69.74,69.95,206,69.6119,69.4424,68.7452,1,0.2464,0.2816,-0.0352,-1,14.6834,17.8097,22.3361,58.1679,0,75.0,64.3617,0.5173,70.2263,68.9827,69.6045,0.0179,0.7778,0.6095,69.5886,1,-16186,349.5,0,0.5,1,-7.5836,13.206,1
2026-03-24 04:45:00,70.0,70.36,69.97,70.19,242,69.7275,69.5104,68.8019,1,0.2772,0.2807,-0.0035,-1,13.6374,21.2535,21.2372,60.56,0,90.6593,78.0921,1.5627,70.3077,68.9653,69.6365,0.0193,0.9123,0.5952,69.6531,1,-15944,285.35,0,0.4872,1,-6.4133,13.5944,0
2026-03-24 05:00:00,70.08,70.25,69.65,69.86,153,69.754,69.5422,68.8434,1,0.2718,0.2789,-0.0071,-1,13.2943,19.7241,23.5468,55.8323,0,72.5275,79.3956,0.9246,70.3236,68.9674,69.6455,0.0195,0.6582,0.5956,69.6504,1,-16097,260.05,0,0.3667,-1,-6.5418,13.0604,1
2026-03-24 05:15:00,69.92,70.06,69.68,69.95,119,69.7932,69.5793,68.8868,1,0.2717,0.2775,-0.0058,-1,12.9757,18.8013,22.4452,56.8223,0,77.4725,80.2198,1.1423,70.3428,68.9652,69.654,0.0198,0.7149,0.5802,69.6536,1,-15978,251.9,0,0.0789,1,-6.4214,13.206,0
2026-03-24 05:30:00,69.99,70.16,69.11,69.15,253,69.6646,69.5402,68.8971,1,0.2047,0.2629,-0.0582,-1,13.6883,16.5038,26.3362,46.7841,0,33.5165,61.1722,-0.4176,70.3423,68.9027,69.6225,0.0207,0.1718,0.6137,69.6436,-1,-16231,245.25,0,0.8,-1,-7.1438,11.9113,0
2026-03-24 05:45:00,69.17,69.19,68.4,68.64,323,69.4597,69.4584,68.887,1,0.1092,0.2322,-0.123,-1,15.2965,15.0169,32.0606,41.7237,0,12.2449,41.078,-0.981,70.3629,68.7421,69.5525,0.0233,-0.063,0.6263,69.5678,-1,-16554,246.3,0,0.6709,-1,-7.8287,11.0859,0
2026-03-24 06:00:00,68.64,68.78,67.82,67.88,787,69.1437,69.3149,68.8475,-1,-0.0275,0.1802,-0.2077,-1,17.3888,13.433,35.0512,35.5523,0,2.3622,16.0412,-2.2043,70.4628,68.4042,69.4335,0.0296,-0.2547,0.6502,69.3101,-1,-17341,265.65,1,0.7917,-1,-8.8492,9.856,1
2026-03-24 06:15:00,67.94,68.71,67.94,68.44,348,69.003,69.2354,68.8315,-1,-0.0896,0.1263,-0.2159,-1,19.3316,12.2319,31.917,42.322,0,24.4094,13.0055,-1.7373,70.4258,68.2792,69.3525,0.031,0.0749,0.663,69.1908,-1,-16993,265.0,0,0.6494,1,-8.0972,10.7623,0
2026-03-24 06:30:00,68.36,68.82,67.04,67.1,1248,68.6224,69.0412,68.7636,-1,-0.2442,0.0522,-0.2963,-1,21.8927,10.1381,35.1084,33.3064,1,1.8072,9.5263,-3.4115,70.6984,67.7876,69.243,0.042,-0.2362,0.7428,68.8627,-1,-18241,309.75,1,0.7079,-1,-9.8966,8.5936,1
2026-03-24 06:45:00,67.1,67.92,66.96,67.57,576,68.4119,68.9075,68.7168,-1,-0.325,-0.0233,-0.3017,-1,24.3284,9.2214,32.6872,38.2732,0,17.9412,14.7193,-3.2364,70.7674,67.5256,69.1465,0.0469,0.0137,0.7583,68.719,-1,-17665,325.45,1,0.4896,1,-9.2655,9.3543,0
2026-03-24 07:00:00,67.43,68.09,66.69,66.73,583,68.0755,68.7095,68.6389,-1,-0.4516,-0.1089,-0.3427,-1,26.783,8.0746,31.0206,33.475,1,1.0899,6.9461,-4.6033,70.9203,67.0867,69.0035,0.0556,-0.093,0.8041,68.556,-1,-18248,341.35,1,0.5,-1,-10.3934,7.9948,1
2026-03-24 07:15:00,66.68,67.35,66.65,67.0,476,67.8604,68.5541,68.5746,-1,-0.5241,-0.192,-0.3321,-1,29.0908,7.5679,29.4324,36.2419,0,9.434,9.4884,-4.5448,71.0028,66.7932,68.898,0.0611,0.0491,0.7967,68.3971,-1,-17772,342.9,0,0.4571,1,-10.0309,8.4318,0
2026-03-24 07:30:00,66.97,67.3,66.52,66.65,468,67.6183,68.381,68.4992,-1,-0.6029,-0.2741,-0.3287,-1,31.3297,7.0379,28.5384,34.2531,1,3.3854,4.6364,-4.5949,71.0834,66.4556,68.7695,0.0673,0.042,0.7955,68.273,-1,-18240,356.0,0,0.4103,-1,-10.5009,7.8654,1
2026-03-24 07:45:00,66.68,67.64,66.64,67.61,339,67.6167,68.3109,68.4643,-1,-0.5811,-0.3355,-0.2456,-1,32.4392,9.4151,26.0221,43.4238,0,28.3854,13.7349,-3.3452,71.0518,66.3322,68.692,0.0687,0.2707,0.8101,68.2119,-1,-17901,366.65,0,0.93,1,-9.2118,9.419,1
2026-03-24 08:00:00,67.61,67.93,67.36,67.84,370,67.6613,68.2681,68.4398,-1,-0.5391,-0.3762,-0.1629,-1,32.7131,11.544,24.686,45.3892,0,34.375,22.0486,-1.8944,70.9734,66.2506,68.612,0.0688,0.3365,0.793,68.1428,-1,-17531,370.35,0,0.4035,1,-8.9029,9.7912,0
2026-03-24 08:15:00,67.83,68.25,67.5,67.64,308,67.6571,68.211,68.4085,-1,-0.516,-0.4042,-0.1118,-1,32.1993,13.6548,23.0118,43.9592,0,30.0268,30.9291,-1.4569,70.9022,66.1538,68.528,0.0693,0.313,0.7899,68.1116,-1,-17839,380.35,0,0.2533,-1,-9.1715,9.4676,0
2026-03-24 08:30:00,67.66,67.66,67.16,67.37,194,67.5997,68.1346,68.3677,-1,-0.5136,-0.4261,-0.0875,-1,32.1628,13.0207,25.1007,42.0338,0,23.3516,29.2512,-0.7513,70.8151,66.0369,68.426,0.0698,0.279,0.7692,68.0599,-1,-18033,379.1,0,0.58,-1,-9.534,9.0306,1
2026-03-24 08:45:00,67.42,67.78,67.4,67.74,67,67.6277,68.0987,68.3431,-1,-0.4763,-0.4361,-0.0402,-1,31.8418,13.6607,24.112,45.5531,0,33.5165,28.965,-1.0228,70.6684,65.9926,68.3305,0.0684,0.3737,0.7435,68.0158,-1,-17966,372.05,0,0.8421,1,-9.0372,9.6294,0
2026-03-24 09:00:00,67.59,67.59,67.04,67.07,147,67.5162,68.0052,68.2932,-1,-0.4951,-0.4479,-0.0472,-1,32.0074,12.7382,25.9567,40.7307,0,20.5993,25.8225,-0.0447,70.5485,65.8725,68.2105,0.0686,0.2561,0.7404,67.9572,-1,-18113,368.6,0,0.9455,-1,-9.9369,8.5451,0
2026-03-24 09:15:00,67.07,67.14,66.72,67.02,158,67.4169,67.9156,68.2433,-1,-0.5082,-0.46,-0.0482,-1,32.5333,12.2056,28.0569,40.3871,0,21.7391,25.285,-0.814,70.3385,65.8015,68.07,0.0667,0.2686,0.7175,67.896,-1,-18271,368.25,0,0.119,-1,-10.004,8.4642,1
2026-03-24 09:30:00,67.15,67.43,67.15,67.26,58,67.3856,67.856,68.2047,-1,-0.4935,-0.4667,-0.0268,-1,32.308,14.6698,26.8756,42.8781,0,32.1739,24.8374,0.7942,70.0564,65.8146,67.9355,0.0624,0.3407,0.6956,67.8339,-1,-18213,360.85,0,0.3929,1,-9.6818,8.8526,0
2026-03-24 09:45:00,67.2,67.2,66.64,66.93,184,67.2944,67.7718,68.1547,-1,-0.5027,-0.4739,-0.0288,-1,32.7018,13.7285,30.4293,40.3796,0,17.8261,23.913,-0.1045,69.6639,65.8811,67.7725,0.0558,0.2773,0.6902,67.7315,-1,-18397,357.95,0,0.4821,-1,-10.1249,8.3185,1
2026-03-24 10:00:00,66.89,67.14,66.78,67.07,77,67.2496,67.708,68.1122,-1,-0.493,-0.4777,-0.0153,-1,33.0675,13.1989,29.2555,41.9256,0,31.7919,27.264,0.6302,69.2843,65.9817,67.633,0.0488,0.3295,0.6666,67.6762,-1,-18320,354.15,0,0.5,1,-9.9369,8.5451,0
2026-03-24 10:15:00,67.06,67.25,66.87,66.88,78,67.1756,67.6328,68.0639,-1,-0.4949,-0.4811,-0.0138,-1,33.1212,13.8604,28.0265,40.3947,0,20.8092,23.4757,-1.0797,68.7726,66.1864,67.4795,0.0383,0.2682,0.6461,67.6312,-1,-18398,352.1,0,0.4737,-1,-10.192,8.2376,0
2026-03-24 10:30:00,66.93,66.93,66.11,66.42,517,67.0245,67.5225,67.9994,-1,-0.5275,-0.4904,-0.0371,-1,34.0108,12.6277,33.7771,36.883,0,14.486,22.3624,-2.0932,68.4673,66.2187,67.343,0.0334,0.0895,0.6585,67.4864,-1,-18915,365.3,0,0.622,-1,-10.8097,7.4931,1
2026-03-24 10:45:00,66.44,66.91,66.41,66.46,305,66.9116,67.4259,67.939,-1,-0.5438,-0.5011,-0.0427,-1,34.8369,11.9309,31.9133,37.3927,0,16.3551,17.2168,-1.7445,68.2518,66.2162,67.234,0.0303,0.1198,0.6472,67.3933,-1,-18610,364.4,0,0.04,1,-10.756,7.5579,1
2026-03-24 11:00:00,66.46,67.82,66.31,67.52,723,67.0333,67.4345,67.9226,-1,-0.4659,-0.4941,0.0282,1,33.5465,19.2854,27.0573,49.1185,0,65.8879,32.243,0.2227,68.1997,66.2323,67.216,0.0293,0.6545,0.7088,67.2921,1,-17887,361.2,1,0.702,1,-9.3326,9.2733,1
2026-03-24 11:15:00,67.49,67.88,67.38,67.64,327,67.1546,67.4531,67.9115,-1,-0.3899,-0.4732,0.0833,1,32.2326,18.9104,25.6648,50.2543,0,71.4953,51.2461,-0.1476,68.0112,66.3408,67.176,0.0249,0.7778,0.6939,67.2558,1,-17560,360.15,0,0.3,1,-9.1715,9.4676,1
2026-03-24 11:30:00,67.57,68.58,67.53,68.35,563,67.3937,67.5347,67.9287,-1,-0.2693,-0.4324,0.1631,1,30.0675,23.8895,22.989,56.4492,0,90.6883,76.0238,1.9085,68.2165,66.2605,67.2385,0.0291,1.0683,0.7194,67.2573,1,-16997,325.9,1,0.7429,1,-8.2181,10.6166,1
2026-03-24 11:45:00,68.36,69.5,68.21,69.07,597,67.729,67.6743,67.9735,1,-0.1143,-0.3688,0.2545,1,29.2722,29.6388,20.2022,61.6629,0,87.3156,83.1664,3.0588,68.5716,66.0554,67.3135,0.0374,1.1981,0.7601,67.3898,1,-16400,326.95,1,0.5504,1,-7.2512,11.7818,0
2026-03-24 12:00:00,69.08,69.33,68.88,69.0,357,67.9832,67.7948,68.0137,1,0.0028,-0.2945,0.2973,1,28.5337,28.3479,19.3223,60.8996,0,85.2507,87.7515,2.587,68.8525,66.0015,67.427,0.0423,1.0517,0.738,67.5051,1,-16757,315.65,0,0.1778,-1,-7.3452,11.6686,1
2026-03-24 12:15:00,69.0,69.3,68.71,69.28,280,68.2425,67.9298,68.0634,1,0.1169,-0.2122,0.3291,1,27.5435,26.7055,19.8722,62.8791,0,93.5103,88.6922,3.5111,69.1628,65.9192,67.541,0.048,1.0361,0.7274,67.6172,1,-16477,305.85,0,0.4746,1,-6.9692,12.1217,1
2026-03-24 12:30:00,69.24,69.99,69.24,69.93,754,68.58,68.1116,68.1366,1,0.2568,-0.1184,0.3752,1,27.4495,31.5037,18.4119,67.0495,-1,98.4536,92.4049,4.2642,69.5773,65.8327,67.705,0.0553,1.0942,0.729,67.9229,1,-15723,320.15,1,0.92,1,-6.0964,13.1737,0
2026-03-24 12:45:00,69.93,69.97,69.51,69.67,415,68.798,68.2533,68.1967,1,0.3428,-0.0262,0.3689,1,27.3623,30.0453,17.5596,63.9544,0,91.7526,94.5722,4.1717,69.8655,65.7505,67.808,0.0607,0.9525,0.7098,68.0705,1,-16138,323.95,0,0.5652,-1,-6.4455,12.7529,0
2026-03-24 13:00:00,69.63,69.7,69.32,69.61,232,68.9604,68.3766,68.2521,1,0.4014,0.0594,0.3421,1,26.9074,28.8569,18.8427,63.229,0,90.2062,93.4708,4.8028,70.0991,65.6939,67.8965,0.0649,0.889,0.6862,68.1455,1,-16370,317.05,0,0.0526,-1,-6.5261,12.6558,1
2026-03-24 13:15:00,69.58,70.74,69.42,70.27,941,69.2223,68.5488,68.3313,1,0.4954,0.1466,0.3489,1,27.5934,35.2927,16.414,67.5844,-1,89.8488,90.6025,5.7328,70.4561,65.5999,68.028,0.0714,0.9617,0.7315,68.4304,1,-15429,348.7,1,0.5227,1,-5.6399,13.7239,0
2026-03-24 13:30:00,70.22,70.25,69.72,69.89,551,69.3559,68.6707,68.3924,1,0.5331,0.2239,0.3093,1,28.2304,33.3631,15.5166,62.9605,0,81.6415,87.2322,3.5101,70.6915,65.6165,68.154,0.0745,0.8421,0.7185,68.5723,1,-15980,366.55,1,0.6226,-1,-6.1501,13.1089,0
2026-03-24 13:45:00,69.9,70.01,69.3,69.42,345,69.3687,68.7388,68.4327,1,0.5191,0.2829,0.2362,1,28.0005,31.0063,18.5992,57.7021,0,71.4903,80.9935,2.6316,70.8259,65.6501,68.238,0.0758,0.7284,0.7179,68.626,1,-16325,380.45,0,0.6761,-1,-6.7813,12.3483,1
2026-03-24 14:00:00,69.4,69.72,69.23,69.59,180,69.413,68.8162,68.4781,1,0.5158,0.3295,0.1863,1,27.654,29.4596,18.384,59.0348,0,74.0406,75.7241,1.8142,70.9575,65.7705,68.364,0.0759,0.7364,0.7017,68.6737,1,-16145,382.1,0,0.3878,1,-6.553,12.6234,1
2026-03-24 14:15:00,69.54,70.03,69.53,69.86,291,69.5024,68.9111,68.5323,1,0.5288,0.3694,0.1594,1,27.6963,31.1507,17.4286,61.1296,0,80.1354,75.2221,1.1438,71.1006,65.9114,68.506,0.0757,0.7609,0.6872,68.7509,1,-15854,388.75,0,0.64,1,-6.1904,13.0604,0
2026-03-24 14:30:00,69.9,69.9,69.33,69.42,251,69.4859,68.9574,68.5671,1,0.4979,0.3951,0.1028,1,27.3321,29.2825,18.4877,56.0955,0,60.7143,71.6301,0.6087,71.1717,66.0563,68.614,0.0746,0.6576,0.6789,68.7868,1,-16105,398.4,0,0.8421,-1,-6.7813,12.3483,1
2026-03-24 14:45:00,69.34,70.02,69.25,69.86,222,69.5607,69.0394,68.6178,1,0.5031,0.4167,0.0864,1,27.1469,28.1832,17.0041,59.672,0,72.5857,71.1451,0.8372,71.2504,66.2706,68.7605,0.0724,0.7208,0.6854,68.8552,1,-15883,400.3,0,0.6753,1,-6.1904,13.0604,1
2026-03-24 15:00:00,69.82,70.18,69.7,70.04,216,69.6566,69.1304,68.6736,1,0.5158,0.4365,0.0793,1,27.1804,28.4465,16.1349,61.0692,0,72.332,68.544,0.1573,71.3312,66.4868,68.909,0.0703,0.7335,0.6707,68.9024,1,-15667,407.25,0,0.4583,1,-5.9487,13.3517,1
2026-03-24 15:15:00,70.07,70.35,69.93,70.32,201,69.7893,69.2385,68.7381,1,0.5422,0.4576,0.0846,1,27.4282,28.9993,15.3934,63.2047,0,79.3103,74.7427,0.933,71.3883,66.7737,69.081,0.0668,0.7685,0.6528,68.9519,1,-15466,413.4,0,0.5952,1,-5.5727,13.8048,0
2026-03-24 15:30:00,70.31,70.42,70.01,70.22,268,69.8754,69.3277,68.7962,1,0.5488,0.4759,0.0729,1,27.7486,28.4497,14.684,61.8988,0,74.3842,75.3422,0.8763,71.2766,67.2654,69.271,0.0579,0.7366,0.6355,69.1531,1,-15734,400.95,0,0.2195,-1,-5.707,13.643,0
2026-03-24 15:45:00,70.2,70.4,70.08,70.14,177,69.9283,69.4016,68.8489,1,0.5413,0.4889,0.0523,1,28.0461,27.3888,14.1364,60.8162,0,60.2649,71.3198,-0.185,71.0227,67.8873,69.455,0.0451,0.7185,0.6129,69.2757,1,-15911,394.55,0,0.1875,-1,-5.8144,13.5135,0
2026-03-24 16:00:00,70.14,70.18,69.86,70.12,219,69.9667,69.4669,68.8988,1,0.5276,0.4967,0.0309,1,27.735,26.3313,16.245,60.5311,0,58.9404,64.5298,0.3291,70.9002,68.2698,69.585,0.0378,0.7034,0.592,69.5003,1,-16130,369.35,0,0.0625,-1,-5.8413,13.4811,1
2026-03-24 16:15:00,70.12,70.51,69.86,70.47,235,70.0673,69.5581,68.9604,1,0.5388,0.5051,0.0337,1,27.9448,28.2345,14.9798,63.7344,0,82.1192,67.1082,1.5125,70.751,68.702,69.7265,0.0294,0.8629,0.5961,69.6091,1,-15895,364.75,0,0.5385,1,-5.3713,14.0476,0
2026-03-24 16:30:00,70.46,70.46,68.71,70.41,1400,70.1359,69.6355,69.0172,1,0.5367,0.5114,0.0253,1,26.1436,23.0092,24.3002,62.7935,0,83.7438,74.9345,1.1783,70.679,68.98,69.8295,0.0243,0.8417,0.6793,69.7531,1,-17295,406.6,1,0.0286,-1,-5.4519,13.9505,0
2026-03-24 16:45:00,70.39,70.42,69.9,70.1,340,70.1287,69.6778,69.0597,1,0.5041,0.51,-0.0058,-1,24.4711,21.7296,22.9488,58.0274,0,77.2222,81.0284,0.3435,70.6622,69.0998,69.881,0.0224,0.6402,0.6679,69.8324,1,-17635,393.75,0,0.5577,-1,-5.8681,13.4488,1
2026-03-24 17:00:00,70.09,70.52,70.01,70.25,343,70.153,69.7298,69.1064,1,0.4849,0.5049,-0.0201,-1,22.7337,21.6119,21.6756,59.6243,0,85.0829,82.0163,1.1956,70.6266,69.2604,69.9435,0.0195,0.7243,0.6566,69.8857,1,-17292,393.05,0,0.3137,1,-5.6667,13.6915,0
2026-03-24 17:15:00,70.16,70.33,69.33,70.22,626,70.1664,69.7743,69.1501,1,0.4619,0.4963,-0.0345,-1,22.2289,19.3456,26.5334,59.1397,0,83.4254,81.9102,0.5153,70.6111,69.3699,69.9905,0.0177,0.6849,0.6812,69.9183,1,-17918,410.35,1,0.06,1,-5.707,13.643,0
2026-03-24 17:30:00,70.24,70.36,69.71,70.03,452,70.1391,69.7976,69.1846,1,0.4234,0.4818,-0.0583,-1,21.6997,18.3382,24.7189,56.0333,0,72.9282,80.4788,-0.0143,70.6156,69.3754,69.9955,0.0177,0.5278,0.6789,69.9438,1,-18370,395.25,0,0.3231,-1,-5.9621,13.3355,0
2026-03-24 17:45:00,70.03,70.04,69.21,69.49,704,70.0093,69.7696,69.1965,1,0.3454,0.4545,-0.1091,-1,21.9156,16.762,27.7723,48.2726,0,43.0939,66.4825,-1.1803,70.6301,69.3429,69.9865,0.0184,0.1143,0.6897,69.9241,-1,-19074,409.7,1,0.6506,-1,-6.6873,12.4616,0
2026-03-24 18:00:00,69.43,69.49,68.38,68.43,1531,69.6934,69.6478,69.1665,1,0.1958,0.4027,-0.207,-1,23.0415,14.9155,32.95,37.3399,0,2.3364,39.4528,-2.5491,70.8529,69.0021,69.9275,0.0265,-0.3091,0.7197,69.7467,-1,-20605,474.65,1,0.9009,-1,-8.1106,10.7461,1
2026-03-24 18:15:00,68.4,68.97,68.39,68.59,914,69.4727,69.5517,69.1439,-1,0.0891,0.34,-0.2509,-1,24.0869,14.0449,31.0267,39.5648,0,9.8131,18.4145,-2.2099,70.9217,68.7653,69.8435,0.0309,-0.0813,0.7098,69.6014,-1,-19691,473.3,1,0.3276,1,-7.8958,11.005,1
2026-03-24 18:30:00,68.52,69.1,68.13,68.81,1443,69.3402,69.4842,69.1308,-1,0.022,0.2764,-0.2544,-1,25.3196,12.7088,30.6251,42.5837,0,28.4519,13.5338,-1.8682,70.9574,68.6216,69.7895,0.0335,0.0807,0.7283,69.4543,-1,-18248,517.9,1,0.299,1,-7.6004,11.3611,0
2026-03-24 18:45:00,68.82,68.93,68.08,68.08,866,69.0881,69.3566,69.0896,-1,-0.089,0.2033,-0.2923,-1,26.5147,11.6619,28.5868,36.1338,0,0.0,12.755,-3.3915,71.1021,68.3429,69.7225,0.0396,-0.0953,0.737,69.3636,-1,-19114,543.95,1,0.8706,-1,-8.5806,10.1796,0
2026-03-24 19:00:00,68.11,68.56,67.83,68.08,1373,68.8865,69.2405,69.05,-1,-0.175,0.1277,-0.3026,-1,27.8764,10.8363,28.9875,36.1338,0,9.2937,12.5819,-3.3092,71.2015,68.0925,69.647,0.0446,-0.004,0.7365,69.2241,-1,-17741,603.6,1,0.0411,-1,-8.5806,10.1796,1
2026-03-24 19:15:00,68.03,68.74,67.76,68.53,1222,68.8152,69.1759,69.0296,-1,-0.2044,0.0613,-0.2657,-1,28.6722,11.5355,26.2961,42.3739,0,27.8986,12.3974,-2.2397,71.2051,67.9559,69.5805,0.0467,0.1767,0.7539,69.1283,-1,-16519,650.15,1,0.5102,1,-7.9764,10.9079,1
2026-03-24 19:30:00,68.53,69.14,68.5,68.98,1082,68.8482,69.1581,69.0276,-1,-0.1893,0.0111,-0.2004,-1,28.4441,14.6595,24.6842,47.8601,0,44.2029,27.1317,-1.8078,71.203,67.914,69.5585,0.0473,0.3241,0.7458,69.1007,-1,-15437,691.7,1,0.7031,1,-7.3721,11.6362,1
