Datetime,Open,High,Low,Close,Volume,EMA_9,EMA_21,EMA_50,EMA_cross,MACD,MACD_sig,MACD_hist,MACD_cross,ADX,DI_pos,DI_neg,RSI,RSI_zone,STOCH_k,STOCH_d,ROC,BB_upper,BB_lower,BB_mid,BB_width,BB_pos,ATR,VWAP,VWAP_signal,OBV,Vol_avg,Vol_spike,Body_size,Candle_dir,Pct_from_high,Pct_from_low,Target
2026-03-17 09:30:00,837.6,839.7,837.0,839.0,1140573,837.2582,833.4651,829.8556,1,3.9128,3.4653,0.4475,1,35.4073,29.7731,10.9082,62.7817,0,60.0,60.0534,0.8413,842.5147,824.9403,833.7275,0.0211,0.8,4.5171,835.692,1,19419329,2046467.35,0,0.5185,1,-5.2887,3.1536,1
2026-03-17 09:45:00,839.15,843.8,838.6,843.55,1278213,838.5166,834.382,830.3926,1,4.208,3.6138,0.5942,1,36.7517,33.7651,10.0208,68.1531,-1,83.3333,64.9573,1.8288,843.833,825.207,834.52,0.0223,0.9848,4.5659,836.0765,1,20697542,2069756.0,0,0.8462,1,-4.7751,3.713,1
2026-03-17 10:00:00,843.85,845.6,843.0,845.2,1333206,839.8533,835.3654,830.9733,1,4.523,3.7957,0.7273,1,38.2118,35.2534,9.6003,69.8523,-1,91.7949,78.3761,2.0342,845.4794,824.9806,835.23,0.0245,0.9864,4.4255,836.5406,1,22030748,2068218.55,0,0.5192,1,-4.5241,3.9159,0
2026-03-17 10:15:00,845.05,846.95,843.2,843.65,1671151,840.6126,836.1186,831.4704,1,4.5945,3.9554,0.6391,1,39.7196,35.2991,9.0128,66.275,-1,83.2061,86.1114,1.5406,846.542,825.183,835.8625,0.0256,0.8646,4.3772,836.978,1,20359597,2102603.5,0,0.3733,-1,-4.4997,3.7253,0
2026-03-17 10:30:00,843.6,843.6,840.15,842.4,1038502,840.9701,836.6896,831.899,1,4.4985,4.0641,0.4345,1,39.8917,33.2538,13.5399,63.4528,0,76.8448,83.9486,0.7897,847.192,825.738,836.465,0.0256,0.7766,4.3146,837.2089,1,19321095,2118820.6,0,0.3478,-1,-4.6412,3.5716,1
2026-03-17 10:45:00,842.5,843.9,841.65,843.05,965174,841.3861,837.2678,832.3363,1,4.4239,4.136,0.2879,1,40.0982,32.4855,13.0177,64.304,0,80.1527,80.0679,0.5846,847.8786,826.2114,837.045,0.0259,0.7771,4.1671,837.4567,1,20286269,2126094.5,0,0.2444,1,-4.5243,3.6516,0
2026-03-17 11:00:00,843.05,843.95,840.1,840.1,945964,841.1289,837.5253,832.6408,1,4.0797,4.1248,-0.0451,-1,39.6866,30.33,14.8253,57.7319,0,63.5638,73.5204,-0.1782,848.14,826.675,837.4075,0.0256,0.6254,4.1445,837.6771,1,19340305,2115628.85,0,0.7662,-1,-4.8584,3.2889,0
2026-03-17 11:15:00,840.15,840.15,836.15,836.75,1222890,840.2531,837.4548,832.8019,1,3.4963,3.9991,-0.5028,-1,37.9642,28.2338,20.6254,51.3178,0,38.9222,60.8796,-0.7296,848.1656,826.9444,837.555,0.0253,0.4621,4.1341,837.8475,-1,18117415,2098166.45,0,0.85,-1,-5.1734,2.877,1
2026-03-17 11:30:00,836.75,837.9,835.25,837.15,729034,839.6325,837.4271,832.9724,1,3.0313,3.8055,-0.7742,-1,36.0912,26.9071,21.2522,52.0035,0,18.3333,40.2731,-0.2205,848.1105,827.5245,837.8175,0.0246,0.4676,4.0281,837.9772,-1,18846449,2080798.05,0,0.1509,1,-4.9827,2.9262,1
2026-03-17 11:45:00,837.2,840.4,837.15,840.0,618680,839.706,837.661,833.248,1,2.8598,3.6164,-0.7566,-1,34.9205,29.8299,20.0102,56.6848,0,40.5983,32.6179,0.3165,848.1155,828.4095,838.2625,0.0235,0.5882,3.9726,838.1952,1,19465129,2048229.05,0,0.8615,1,-4.6592,3.2766,1
2026-03-17 12:00:00,840.0,841.05,838.95,840.6,462976,839.8848,837.9282,833.5363,1,2.7406,3.4412,-0.7006,-1,33.9748,29.8737,19.2284,57.622,0,45.7265,34.886,0.1907,848.1577,829.2273,838.6925,0.0226,0.6008,3.8388,838.4724,1,19928105,1986350.6,0,0.2857,1,-4.5911,3.3503,0
2026-03-17 12:15:00,840.6,840.75,838.65,839.75,473006,839.8578,838.0938,833.78,1,2.5483,3.2626,-0.7144,-1,32.9915,28.6674,19.0288,55.7808,0,38.4615,41.5954,-0.4505,847.466,831.054,839.26,0.0196,0.5299,3.7146,839.0225,1,19455099,1893921.35,0,0.4048,-1,-4.6876,3.2458,1
2026-03-17 12:30:00,840.0,842.7,838.7,842.1,1107449,840.3063,838.458,834.1063,1,2.556,3.1213,-0.5653,-1,32.5233,30.2036,17.5731,59.6221,0,58.547,47.5783,-0.3668,846.5244,833.3706,839.9475,0.0157,0.6636,3.735,839.5052,1,20562548,1875368.55,0,0.525,1,-4.4209,3.5348,1
2026-03-17 12:45:00,842.1,844.35,842.0,843.5,1138980,840.945,838.9164,834.4747,1,2.6446,3.026,-0.3814,-1,32.4374,32.0506,16.7619,61.7537,0,70.5128,55.8405,-0.0178,845.8361,835.3239,840.58,0.0125,0.7778,3.6361,839.9318,1,21701528,1868968.5,0,0.5957,1,-4.262,3.7069,1
2026-03-17 13:00:00,843.65,845.2,842.5,845.0,1280466,841.756,839.4694,834.8874,1,2.8035,2.9815,-0.178,-1,32.532,32.0199,15.8562,63.9496,0,83.3333,70.7977,0.3086,846.1505,835.9295,841.04,0.0122,0.8874,3.5692,840.734,1,22981994,1725641.1,0,0.5,1,-4.0917,3.8913,0
2026-03-17 13:15:00,845.05,845.85,843.75,844.85,803040,842.3748,839.9586,835.2781,1,2.8841,2.962,-0.0779,-1,32.7543,31.9737,15.1696,63.5567,0,82.0513,78.6325,0.2135,846.5617,836.1883,841.375,0.0123,0.835,3.4643,841.3745,1,22178954,1516205.95,0,0.0952,-1,-4.1087,3.8729,0
2026-03-17 13:30:00,844.55,846.65,842.7,843.6,767743,842.6198,840.2896,835.6045,1,2.8147,2.9325,-0.1178,-1,32.5042,29.3954,16.0899,60.2348,0,71.3675,78.9174,0.4166,846.7515,836.1985,841.475,0.0125,0.7014,3.499,841.4594,1,21411211,1349181.2,0,0.2405,-1,-4.2506,3.7192,0
2026-03-17 13:45:00,843.65,844.45,842.65,843.35,642740,842.7659,840.5678,835.9082,1,2.7083,2.8877,-0.1794,-1,32.2497,28.2765,15.5831,59.5642,0,71.0526,74.8238,0.7888,846.8019,836.1931,841.4975,0.0126,0.6746,3.3776,841.4995,1,20768471,1094854.3,0,0.1667,-1,-4.279,3.6884,1
2026-03-17 14:00:00,843.3,845.7,842.3,845.65,1246293,843.3427,841.0298,836.2902,1,2.7775,2.8657,-0.0881,-1,32.3227,28.8865,14.4632,63.581,0,91.2281,77.8827,1.0153,847.2977,836.3623,841.83,0.013,0.8493,3.3792,842.0658,1,22014764,986918.55,0,0.6912,1,-4.0179,3.9712,0
