Datetime,Open,High,Low,Close,Volume,EMA_9,EMA_21,EMA_50,EMA_cross,MACD,MACD_sig,MACD_hist,MACD_cross,ADX,DI_pos,DI_neg,RSI,RSI_zone,STOCH_k,STOCH_d,ROC,BB_upper,BB_lower,BB_mid,BB_width,BB_pos,ATR,VWAP,VWAP_signal,OBV,Vol_avg,Vol_spike,Body_size,Candle_dir,Pct_from_high,Pct_from_low,Target
2026-03-24 02:15:00,4414.0,4416.1,4407.8,4410.4,326,4413.4676,4413.4373,4402.1138,1,3.2787,6.8259,-3.5472,-1,12.3581,21.0138,21.9363,49.9601,0,30.0592,33.6784,-0.3952,4457.3985,4364.2715,4410.835,0.0211,0.4953,29.9065,4403.6049,1,-86370,2589.2,0,0.4337,-1,-9.1089,6.7661,0
2026-03-24 03:30:00,4414.8,4423.1,4363.5,4400.5,895,4410.8741,4412.2612,4402.0505,-1,1.9285,5.8464,-3.9179,-1,13.0943,18.2206,28.9004,47.6844,0,34.9057,32.7792,-1.4379,4456.9919,4366.1281,4411.56,0.0206,0.3783,32.0275,4406.4697,-1,-87265,2361.9,0,0.2399,-1,-9.3073,6.5264,1
2026-03-24 03:45:00,4400.2,4417.7,4391.5,4416.9,864,4412.0793,4412.6829,4402.6329,-1,2.157,5.1085,-2.9515,-1,13.7779,17.1419,27.1895,51.6162,0,50.3774,38.4474,-0.7661,4452.5586,4376.5214,4414.54,0.0172,0.531,31.6112,4409.8443,1,-86401,2214.5,0,0.6374,1,-8.9693,6.9234,0
2026-03-24 04:00:00,4416.8,4418.8,4400.8,4411.7,691,4412.0034,4412.5935,4402.9884,-1,1.8966,4.4661,-2.5695,-1,14.3601,16.679,26.0485,50.3247,0,45.4717,43.5849,0.0749,4451.9078,4379.4222,4415.665,0.0164,0.4453,30.639,4412.2166,-1,-87092,2091.1,0,0.2833,-1,-9.0765,6.7976,1
2026-03-24 04:15:00,4410.9,4433.8,4408.6,4429.9,707,4415.5827,4414.1668,4404.0438,1,3.1229,4.1975,-1.0746,-1,14.1952,19.2284,24.4986,54.6057,0,62.6415,52.8302,0.4012,4450.5816,4385.9284,4418.255,0.0146,0.6801,30.2505,4414.5341,1,-86385,1988.45,0,0.754,1,-8.7014,7.2381,1
2026-03-24 04:30:00,4428.7,4440.4,4425.5,4438.5,663,4420.1662,4416.3789,4405.395,1,4.7341,4.3048,0.4293,1,13.7463,20.1435,23.6042,56.5129,0,70.7547,59.6226,0.439,4452.4442,4388.0058,4420.225,0.0146,0.7836,29.154,4417.6784,1,-85722,1789.05,0,0.6577,1,-8.4676,7.4463,1
2026-03-24 04:45:00,4437.8,4450.5,4436.0,4444.3,981,4424.993,4418.9172,4406.9207,1,6.4051,4.7249,1.6802,1,12.8869,21.968,22.7344,57.8005,0,90.7865,74.7276,0.9724,4455.3411,4388.8189,4422.08,0.015,0.834,28.1073,4422.2369,1,-84741,1434.35,0,0.4483,1,-8.0807,7.5867,0
2026-03-24 05:00:00,4443.0,4447.4,4424.0,4434.0,740,4426.7944,4420.2884,4407.9826,1,6.8197,5.1438,1.6759,1,12.5694,20.6458,24.4526,54.7028,0,81.0345,80.8586,0.6401,4456.3105,4388.9795,4422.645,0.0152,0.6686,27.7711,4422.4532,1,-85481,1290.8,0,0.3846,-1,-8.2804,7.3374,1
2026-03-24 05:15:00,4433.3,4448.3,4424.3,4442.8,806,4429.9955,4422.3349,4409.348,1,7.7688,5.6688,2.1,1,12.2319,19.5926,22.9284,56.8315,0,91.1494,87.6568,0.7643,4458.0592,4388.6308,4423.345,0.0157,0.7802,27.5017,4422.9727,1,-84675,1245.6,0,0.3958,1,-8.0984,7.5504,0
2026-03-24 05:30:00,4442.7,4448.4,4422.1,4424.2,1045,4428.8364,4422.5044,4409.9304,1,6.9401,5.9231,1.017,1,12.0125,18.2501,21.9305,51.3398,0,69.7701,80.6513,0.2493,4458.0133,4388.5967,4423.305,0.0157,0.5129,27.4159,4423.5005,1,-85720,1220.05,0,0.7034,-1,-8.122,7.1001,0
