Datetime,Open,High,Low,Close,Volume,EMA_9,EMA_21,EMA_50,EMA_cross,MACD,MACD_sig,MACD_hist,MACD_cross,ADX,DI_pos,DI_neg,RSI,RSI_zone,STOCH_k,STOCH_d,ROC,BB_upper,BB_lower,BB_mid,BB_width,BB_pos,ATR,VWAP,VWAP_signal,OBV,Vol_avg,Vol_spike,Body_size,Candle_dir,Pct_from_high,Pct_from_low,Target
2026-03-17 09:30:00,1398.4,1401.8,1396.3,1397.8,389350,1392.4902,1387.2235,1387.0171,1,4.0636,1.7146,2.349,1,28.7591,26.5467,11.3537,65.8159,-1,84.1924,86.7648,1.2899,1401.2007,1366.5393,1383.87,0.025,0.9019,6.1568,1386.8346,1,-9251654,933677.1,0,0.1091,-1,-1.9088,6.5803,1
2026-03-17 09:45:00,1397.8,1401.5,1396.2,1398.8,600948,1393.7522,1388.2759,1387.4791,1,4.4207,2.2558,2.1649,1,29.5354,24.898,10.7658,66.7388,-1,87.6289,85.7961,1.6791,1403.0708,1367.0092,1385.04,0.026,0.8816,6.0956,1387.4115,1,-8650706,948468.4,0,0.1887,1,-1.8386,6.6565,1
2026-03-17 10:00:00,1398.8,1403.2,1398.5,1400.3,354183,1395.0617,1389.369,1387.9819,1,4.7698,2.7586,2.0112,1,30.5008,25.5291,10.163,68.1288,-1,89.8246,87.2153,1.3608,1405.0441,1367.2659,1386.155,0.0273,0.8744,5.9959,1387.8085,1,-8296523,951100.5,0,0.3191,1,-1.7333,6.7709,1
2026-03-17 10:15:00,1400.4,1402.0,1399.4,1400.9,278183,1396.2294,1390.4173,1388.4885,1,5.0368,3.2143,1.8225,1,31.3973,24.705,9.8349,68.6924,-1,91.844,89.7658,1.243,1406.4144,1368.7356,1387.575,0.0272,0.8536,5.7533,1388.3379,1,-8018340,940647.0,0,0.1923,1,-1.6912,6.8166,0
2026-03-17 10:30:00,1400.5,1401.7,1395.7,1399.3,612117,1396.8435,1391.2248,1388.9125,1,5.061,3.5836,1.4774,1,30.9497,22.8703,13.6841,65.3726,-1,86.1702,89.2796,0.6256,1407.1387,1370.6413,1388.89,0.0263,0.7852,5.7709,1388.9509,1,-8630457,953640.1,0,0.2,-1,-1.8035,6.6946,0
2026-03-17 10:45:00,1399.3,1401.6,1398.4,1399.3,363108,1397.3348,1391.9589,1389.3198,1,5.0222,3.8713,1.1509,1,30.534,21.9347,13.1243,65.3726,-1,86.1702,88.0615,0.4018,1407.9242,1372.0958,1390.01,0.0258,0.7593,5.5873,1389.4121,1,-8267349,953205.65,0,0.0,1,-1.8035,6.6946,0
2026-03-17 11:00:00,1399.5,1400.2,1397.2,1397.9,261837,1397.4478,1392.499,1389.6563,1,4.8229,4.0617,0.7613,1,29.7458,21.0647,14.1903,62.3164,0,76.652,82.9975,0.3734,1408.4522,1373.4378,1390.945,0.0252,0.6986,5.4025,1389.7844,1,-8529186,945256.3,0,0.5333,-1,-1.9018,6.5879,0
2026-03-17 11:15:00,1397.9,1399.0,1391.3,1392.0,758709,1396.3583,1392.4537,1389.7482,1,4.1412,4.0776,0.0636,1,27.8708,18.9834,20.3589,51.4087,0,47.1698,69.9973,-0.3508,1408.3265,1374.7535,1391.54,0.0241,0.5137,5.5666,1390.3546,1,-9287895,948233.3,0,0.7662,-1,-2.3158,6.138,0
2026-03-17 11:30:00,1392.3,1393.3,1388.7,1389.3,429511,1394.9466,1392.167,1389.7307,1,3.3445,3.9309,-0.5865,-1,26.7066,17.8489,22.5203,47.3262,0,4.1379,42.6532,-0.4086,1407.8034,1376.3666,1392.085,0.0226,0.4114,5.4976,1390.8322,-1,-9717406,935697.3,0,0.6522,-1,-2.5053,5.9321,1
2026-03-17 11:45:00,1389.3,1392.9,1388.7,1392.3,286266,1394.4173,1392.1791,1389.8314,1,2.9215,3.7291,-0.8076,-1,25.6255,16.8582,21.2703,51.8971,0,24.8276,25.3784,-0.422,1407.1458,1378.4442,1392.795,0.0206,0.4828,5.4049,1391.2316,1,-9431140,922119.75,0,0.7143,1,-2.2947,6.1609,1
2026-03-17 12:00:00,1392.8,1395.1,1391.7,1393.6,193851,1394.2538,1392.3082,1389.9792,1,2.6605,3.5153,-0.8548,-1,24.0169,19.0666,20.2885,53.7693,0,33.7931,20.9195,-0.3005,1406.5702,1380.3798,1393.475,0.0188,0.5048,5.2617,1391.921,1,-9237289,878702.1,0,0.2353,1,-2.2035,6.26,0
2026-03-17 12:15:00,1393.7,1393.7,1389.0,1389.9,252876,1393.3831,1392.0893,1389.9761,1,2.1305,3.2384,-1.1078,-1,23.1541,17.8407,22.6776,48.0386,0,8.2759,22.2989,-0.6363,1404.6173,1383.7527,1394.185,0.015,0.2946,5.2216,1392.8891,-1,-9490165,835138.35,0,0.8085,-1,-2.4632,5.9779,1
2026-03-17 12:30:00,1389.9,1396.1,1388.2,1395.7,466502,1393.8465,1392.4175,1390.2006,1,2.1537,3.0214,-0.8677,-1,21.7112,19.1479,20.3135,55.962,0,50.0,30.6897,-0.3285,1403.5607,1386.2293,1394.895,0.0124,0.5464,5.4129,1393.5381,1,-9023663,819608.25,0,0.7342,1,-2.0561,6.4201,1
2026-03-17 12:45:00,1395.7,1399.5,1394.8,1398.8,524550,1394.8372,1392.9978,1390.5378,1,2.3946,2.8961,-0.5015,-1,20.7516,22.4783,19.0416,59.5154,0,70.6667,42.9808,-0.1499,1402.7773,1388.5227,1395.65,0.0102,0.721,5.362,1394.3177,1,-8499113,794009.35,0,0.6596,1,-1.8386,6.6565,1
2026-03-17 13:00:00,1398.6,1400.8,1394.5,1400.1,1180505,1395.8897,1393.6434,1390.9128,1,2.6598,2.8488,-0.189,-1,20.1422,22.3255,17.4633,60.9388,0,79.3333,66.6667,0.0572,1403.1075,1389.1425,1396.125,0.01,0.7846,5.429,1395.3071,1,-7318608,754936.85,1,0.2381,1,-1.7474,6.7556,0
2026-03-17 13:15:00,1400.4,1401.9,1398.1,1399.7,392369,1396.6518,1394.194,1391.2574,1,2.8053,2.8401,-0.0348,-1,19.8127,22.6639,16.5711,60.237,0,76.6667,75.5556,0.0286,1403.4802,1389.3698,1396.425,0.0101,0.7321,5.3126,1395.873,1,-7710977,663642.05,0,0.1842,-1,-1.7754,6.7251,0
