Datetime,Open,High,Low,Close,Volume
2026-03-19 09:15:00,23209.1,23371.75,23209.1,23334.7,0
2026-03-19 09:16:00,23332.25,23333.4,23270.15,23303.85,0
2026-03-19 09:17:00,23303.3,23314.8,23295.1,23303.95,0
2026-03-19 09:18:00,23304.3,23317.55,23283.75,23290.7,0
2026-03-19 09:19:00,23291.4,23299.4,23281.7,23289.5,0
2026-03-19 09:20:00,23289.7,23294.6,23276.8,23280.4,0
2026-03-19 09:21:00,23282.55,23300.7,23278.1,23297.5,0
2026-03-19 09:22:00,23298.25,23321.45,23293.2,23312.25,0
2026-03-19 09:23:00,23314.45,23327.3,23306.95,23327.25,0
2026-03-19 09:24:00,23325.9,23345.15,23311.7,23345.15,0
2026-03-19 09:25:00,23345.45,23348.35,23335.35,23338.15,0
2026-03-19 09:26:00,23338.1,23351.65,23334.45,23347.3,0
2026-03-19 09:27:00,23346.85,23346.85,23332.0,23338.45,0
2026-03-19 09:28:00,23338.5,23352.5,23336.0,23344.5,0
2026-03-19 09:29:00,23342.9,23345.35,23316.05,23316.05,0
2026-03-19 09:30:00,23317.2,23317.2,23299.25,23315.1,0
2026-03-19 09:31:00,23315.75,23324.65,23303.8,23314.3,0
2026-03-19 09:32:00,23314.65,23322.3,23309.1,23319.85,0
2026-03-19 09:33:00,23318.7,23325.6,23315.8,23316.8,0
2026-03-19 09:34:00,23316.5,23317.55,23296.7,23301.0,0
2026-03-19 09:35:00,23299.7,23306.8,23292.5,23299.1,0
2026-03-19 09:36:00,23298.05,23303.05,23290.45,23299.9,0
2026-03-19 09:37:00,23298.3,23304.8,23291.55,23298.45,0
2026-03-19 09:38:00,23296.45,23296.9,23262.3,23266.15,0
2026-03-19 09:39:00,23265.55,23273.5,23255.5,23257.25,0
2026-03-19 09:40:00,23261.1,23271.55,23255.7,23270.5,0
2026-03-19 09:41:00,23269.75,23281.65,23266.25,23268.1,0
2026-03-19 09:42:00,23266.55,23275.2,23263.7,23274.65,0
2026-03-19 09:43:00,23273.5,23277.25,23264.35,23267.3,0
2026-03-19 09:44:00,23269.25,23274.1,23266.3,23271.0,0
2026-03-19 09:45:00,23269.6,23273.35,23264.0,23265.25,0
2026-03-19 09:46:00,23266.25,23266.25,23240.85,23244.15,0
2026-03-19 09:47:00,23242.85,23249.1,23237.7,23241.9,0
2026-03-19 09:48:00,23240.8,23247.75,23229.8,23235.7,0
2026-03-19 09:49:00,23235.8,23241.1,23226.75,23238.3,0
2026-03-19 09:50:00,23235.9,23242.1,23233.65,23236.6,0
2026-03-19 09:51:00,23235.75,23244.6,23233.0,23239.0,0
2026-03-19 09:52:00,23239.3,23263.65,23238.0,23263.2,0
