Datetime,Open,High,Low,Close,Volume
2026-03-02 09:15:00,59341.85,60075.7,59341.85,60061.35,0
2026-03-02 09:20:00,60057.4,60164.1,60023.3,60051.0,0
2026-03-02 09:25:00,60051.35,60152.2,60006.15,60105.65,0
2026-03-02 09:30:00,60104.2,60176.85,60092.35,60153.5,0
2026-03-02 09:35:00,60151.25,60163.85,60097.4,60113.45,0
2026-03-02 09:40:00,60111.65,60154.35,60071.9,60111.8,0
2026-03-02 09:45:00,60115.1,60122.05,60037.0,60048.8,0
2026-03-02 09:50:00,60047.8,60053.75,59960.95,59960.95,0
2026-03-02 09:55:00,59959.7,60058.3,59959.7,60029.35,0
2026-03-02 10:00:00,60027.95,60037.9,59944.55,59947.2,0
2026-03-02 10:05:00,59949.0,59956.85,59867.85,59884.1,0
2026-03-02 10:10:00,59883.55,59913.15,59853.1,59907.2,0
2026-03-02 10:15:00,59906.35,59922.8,59822.4,59841.8,0
2026-03-02 10:20:00,59843.8,59854.95,59814.95,59820.75,0
2026-03-02 10:25:00,59820.9,59859.95,59809.4,59824.2,0
2026-03-02 10:30:00,59819.7,59879.3,59809.1,59861.35,0
2026-03-02 10:35:00,59859.25,59875.8,59784.7,59791.85,0
2026-03-02 10:40:00,59791.05,59800.35,59736.8,59740.7,0
2026-03-02 10:45:00,59736.0,59791.3,59736.0,59745.95,0
2026-03-02 10:50:00,59742.1,59779.25,59723.75,59731.7,0
2026-03-02 10:55:00,59731.5,59834.3,59723.35,59818.2,0
2026-03-02 11:00:00,59815.65,59884.15,59804.55,59860.25,0
2026-03-02 11:05:00,59859.0,59881.1,59813.75,59838.6,0
2026-03-02 11:10:00,59838.3,59851.15,59809.05,59836.25,0
2026-03-02 11:15:00,59839.85,59871.75,59826.75,59827.45,0
2026-03-02 11:20:00,59824.75,59842.05,59805.05,59829.25,0
2026-03-02 11:25:00,59826.15,59853.15,59801.05,59806.6,0
2026-03-02 11:30:00,59806.15,59859.9,59797.55,59848.85,0
2026-03-02 11:35:00,59852.4,59864.4,59829.7,59857.6,0
2026-03-02 11:40:00,59857.9,59867.95,59832.1,59854.6,0
2026-03-02 11:45:00,59854.3,59887.0,59804.65,59821.9,0
2026-03-02 11:50:00,59822.45,59829.45,59780.7,59802.05,0
2026-03-02 11:55:00,59800.0,59801.85,59759.55,59766.0,0
2026-03-02 12:00:00,59764.75,59773.1,59725.05,59749.5,0
2026-03-02 12:05:00,59752.45,59781.15,59730.05,59762.55,0
2026-03-02 12:10:00,59756.2,59791.5,59721.3,59723.65,0
2026-03-02 12:15:00,59719.6,59739.9,59666.15,59678.3,0
2026-03-02 12:20:00,59677.95,59735.75,59670.0,59727.75,0
2026-03-02 12:25:00,59728.25,59786.2,59723.25,59761.05,0
2026-03-02 12:30:00,59759.3,59761.25,59723.9,59747.85,0
2026-03-02 12:35:00,59746.95,59762.65,59648.45,59660.3,0
2026-03-02 12:40:00,59664.95,59695.05,59630.65,59635.2,0
2026-03-02 12:45:00,59635.2,59678.65,59594.95,59636.4,0
2026-03-02 12:50:00,59634.95,59719.8,59630.1,59690.0,0
